publishedAt,authorDisplayName,textDisplay,likeCount
2023-05-05T16:06:05Z,OGAN official,"YG MENJADI ANEH,,,,,, ANIES SELALU DI BAWAH SURVEYNYA TP MASIH AJA DI RAYU PARTAI2 NYA SUPAYA ANIES GAGAL NYAPRES,,,,,, ANEH,,,,KL ANIES SELALU DI BAWAH BIARKAN DIA NYAPRES TO PASTI KALAH KL SURVEY NYA AJA RENDAH,,,,,,,,,,?????????????????",0
2023-05-05T16:05:37Z,Saodah,merasa lucu kalau memilih ganjar gara2 viral..tapi kalau di tanya apa kesuksesan ganjar yang di raih pada plonga plongo😂😂😂<br><br>kuharap indonesia lebih cerdas bukan karena viral..,2
2023-05-05T23:38:17Z,Roni Gunawan,@Saodah plin plan walaupun kenyataannya baik🤣 tapi kemungkinan besar pak Ganjar jugabyg bakalan jadi🤣🤭✌️,0
2023-05-05T23:31:08Z,Saodah,@Roni Gunawan yang lain siapa meragukan..???aq mlhn penasaran ramalan gusdur tentang prabowo,0
2023-05-05T16:12:33Z,Roni Gunawan,😅2 periode jadi gubernur sdh cukup modal😅ketimbang yg lain masih diragukan🤣🤭,0
2023-05-05T16:04:38Z,Muhamim,Jossss...<br>Pokoke.....p..gp,2
2023-05-05T16:04:25Z,Amel Ayu,Anis makin nyungsep...,0
2023-05-05T16:04:16Z,swarnabhumi,Sudah jelas Johanes Anies Baswedan Capres Zimbabwe. 2024. 😆😆😆,0
2023-05-05T16:03:55Z,ar joni,Survey kacang x...,1
2023-05-05T16:03:53Z,Muhamim,Mantulllllll.p..gp...ol,1
2023-05-05T16:03:50Z,Dylan Ismail TV,Survey bohong berbayar,2
2023-05-06T05:56:56Z,backbone,Lembaga survey itu sdh trdaftar resmi di KPU sudah sangat lama dan hasil surveynya gaj jauh berbeda dgn real qount Dari KPU,0
2023-05-05T16:03:27Z,Muhamim,Josssss.pokoke..p<br>.gp,7
2023-05-05T16:03:22Z,ds1110op,"PDIP katanya gak butuh suara umat islam, krn hanya pdip yg punya suara yg bisa nyalonkan capres.... Mending sekalian capres n wapres nya dari PDIP..... Itu baru ksatria... Katanya pdip partai x wong cuiiiliiik, jd pdip bisa . nyalonkan dr kader sendiri",0
2023-05-05T16:03:06Z,Harianto Yan Adri,Ayo satukan barisan semua ttap solid bersama Pk Jokowidodo 😘👍GP yess,32
2023-05-06T02:32:59Z,Sabaruddin Kiantar,Prabowo lebih pasti kenegarawannya. Jauh dari isu Radikalisme dan Komunis.,0
2023-05-06T02:32:05Z,Sabaruddin Kiantar,@Boy Andiek betul itu,0
2023-05-06T01:58:19Z,La' Viory,Siappp dukung GP,0
2023-05-06T00:25:40Z,Boy Andiek,"Bersatu Gmn ?<br>Pendukung Jokowi,udah pd sadar Semua ..😀 Gak Mau Di Adu Domba..yg slalu Narasi Kebencian.cebong &amp; Kadrun...biar Hangus di bumi pertiwi ini <br>sebagian pendukung jokowi udah pada lari Ke pak Prabowo Yang Di Untungkan di posisi tengah...",1
2023-05-05T23:49:31Z,Sabaruddin Kiantar,Tunggu putaran kedua. Kami pasti gabung ma kubuh Anies. Sy dulu relawan Jokowi. Skerang Prabowo,1
2023-05-05T16:02:45Z,Andik Kurniawan Santoso,"<a href=""https://www.youtube.com/watch?v=ox1WDX7MHKQ&amp;t=1m14s"">1:14</a> datanya salah 28.9% semua",0
2023-05-05T16:02:12Z,Maubere Lutador,Prabowo presiden presiden 2024,0
2023-05-05T16:02:03Z,Bitter Channel Pratama,"Ganjar rapatkan barisan, pilih sesuai hati kalian, tak.perlu menjelekkan ...",8
2023-05-06T10:38:56Z,Bitter Channel Pratama,"@Ubai Dillah oke , berdemokrasi yg riang ya.. smngt...",0
2023-05-05T19:11:37Z,Ubai Dillah,Insya Allah pendukung pak Anis tdk menjelekan siapapun ok broo,1
2023-05-05T18:49:38Z,Bapa Rohim,OK,1
2023-05-05T16:34:40Z,Ya yuk,@Indro Pramudianto Aamiin 🤲,1
2023-05-05T16:27:09Z,Indro Pramudianto,Setuju konsen buat cak Ganjar Pranowo gak usah urus capres lain hayo bergandeng tangan dan doa seluruh Indonesia yg dalam maupun yg bekerja diluar negri biar Cak Ganjar jadi RI 1 yg Amanah nanti nya,2
2023-05-05T16:01:55Z,BG. YANN,👏👏👏👏👏👏👏👏,0
2023-05-05T16:01:38Z,Widodo Wahyunugroho,Kalau rekayasa bisa juga Ganjar no 1 tapi kalau tdk rekayasa urutan ke 3 8% aja janganlah membodohi org sdh tau sering nonton bokep masih juga reking 1 terlalu,2
2023-05-05T16:01:35Z,Taufik aziz Aziz boon,😂,1
2023-05-05T16:01:32Z,Hadi Noor,"Hari gini msh percaya suvei bayaran? <br>Duit e-ktp yg di buat bayar survei, selebrasi kemenangan palsu 😂😂😂",1
2023-05-05T16:01:18Z,Candra Yana,LEMBAGA SURVEI WANI PIRO<br>        &quot; REZIM AKAL2AN &quot;<br>JANGAN MAU DIBODOHIN GEROMBOLAN MAFIA<br><br>( nyesel milih Jokowi )<br>INDONESIA JADI PECAH BERANTAKAN,2
2023-05-05T16:01:04Z,Jago Jalu,Pasti kadrun bilang..ini pesanan...😅😅😅😅,1
2023-05-05T16:00:39Z,Tiwan Karokaro,tidak valit,1
2023-05-05T16:00:34Z,Avika65,"Saingan terberat ganjar bukan anis, tapi prabowo,, jika pilpres 1 putaran ganjar menanh, jika 2 putaran prabowo menang",0
2023-05-05T16:00:28Z,Nur Setiawan,Ganjar Pranowo capres pribumi Indonesia asli 💯 tulen sejati menang 🎉🎉🎉🎉,3
2023-05-05T18:40:26Z,Bapa Rohim,Betul asli jawa <br>Kalo anis itu <br>Keturan yaman,0
2023-05-05T16:16:48Z,Petrus Petrus,Betul Ganjar pribumi asli...,1
2023-05-05T15:59:50Z,kalengrombenk chanel,Ini kalo yg survei kadrun..Anis bisa 120 persen😜,3
2023-05-05T15:59:34Z,Hamzah Heru,Ganjar RI 1...☝️☝️☝️,14
2023-05-05T15:58:55Z,ABD Rasyid,Yng surpay dajal sm iblis,0
2023-05-05T15:58:52Z,Kage Dean,Ga sekalian ganjar 150% lol<br><br>Nanti saat kampanye diadu prestasinya aja,3
2023-05-05T16:39:40Z,Rahmat Kartolo,"@Kage Dean baru survey lu udah kejang2. Penyakir iri, dengki emang susah diobati",0
2023-05-05T16:35:17Z,Kage Dean,@Rahmat Kartolo lol… ngaku pinter tp dibegoin lembaga surpe bayaran bangga bgt,0
2023-05-05T16:30:10Z,Rahmat Kartolo,"Klo yg survey gerombolanmu itu bisa, anis 750%",0
2023-05-05T15:58:11Z,Badawi Al Khatiri,"Ikuti apa instruksi dari pak jokowi, pak jokowi tidak mau melepaskan negri ini ke Sembarang orang, ikuti komando pak jokowi, apa yg di endorse pak jokowi adalah orang yg mampu meneruskan cita cita pak jokowi, buat para pendukung jokowi Dan rakyat yg puas dgn kinerja jokowi selama ini, ayo kita rapatkan barisan untuk 1 komando bersama pak jokowi, lupakan pildun, saatnya kita bergerak untuk selamatkan negri ini dari kadrun2 yaman.. Takbirrrr....",8
2023-05-05T18:50:48Z,Bapa Rohim,Yg penting nkri tulen,0
2023-05-05T16:14:08Z,Badawi Al Khatiri,@OGAN official jokowi tidak akan meng endorse airlangga. Jokowi hanya meng endorse ganjar sebagai capres dan prabowo sebagai cawapres..,2
2023-05-05T16:10:57Z,OGAN official,"Pak jokowi  endorse ganjar jokowi endorse prabowo,,,, sebentar lagi jokowi endorse airlangga,,,,!!!!! <br>Silahkan bagi bagi aja yg di endorse jokowi,,,,,!!!!!",1
2023-05-05T15:58:00Z,Sidhin Ode,Yg survey kodok sekolam,3
2023-05-05T15:57:54Z,Tiwan Karokaro,kami orag awam. kami gk perduli klo hsil survei itu tdk balik.krna semuanya itu di byr..apa lg klo cuma ptgas partai. waaaadduuuh. prabowo presiden,2
2023-05-05T16:09:36Z,Roni Gunawan,Bilang bgtu karna pilihannya kalah🤣🤭coba klo menang psti diem2 aja seneng🤭,0
2023-05-05T15:57:50Z,j@rmhp,Ganjar yes,3
2023-05-05T15:57:42Z,Mohammad Gustaf,Survei bayaran,2
2023-05-05T15:57:38Z,kus,Wassalam kadruner...kuatkanlah hatimu😅,4
2023-05-05T15:57:16Z,sebut_saja daeng,Survey abal abal😅,2
2023-05-06T03:11:56Z,Zaky Zaky,​@Rahmat Kartolo nyungsep ke sumur resapan wan abud 😂😅,0
2023-05-05T16:33:01Z,Rahmat Kartolo,"Baru survey aja lu udah kejang2, apalagi nanti klo capres lu nyungsep",0
2023-05-05T15:57:09Z,susilo murti,"Sayapun bisa membuat survey untuk menaikkan atau mendowngrade CAPRES,  misal responden untuk ANIS diambilkan dari NTT atau BALI pasti jeblok, toh pihak lembaga survey gak perlu jelasin respondenya dari mana,  sekarang rakyat percaya POLLING.",1
2023-05-06T12:08:53Z,susilo murti,"@Roni Gunawan monggo kalau anda punya anggapan seperti itu, karena semua orang punya perspektif masing masing, karena saya berdasarkan fakta, contoh POLITIK IDENTITAS klik ARNITA RODELINA TURNIP mahasiswi cerdas yg dihentikan beasiswanya oleh BUPATI  karena .......,  BUPATI adalah jabatan politik ( semua jabatan hasil pilihan rakyat  ).",0
2023-05-06T09:46:49Z,Roni Gunawan,@susilo murti klo nte pencari kebenaran &amp; netral pastinya tau awal mulanya🤣😅silahkan renungkan .,0
2023-05-06T09:40:17Z,Roni Gunawan,@susilo murti 🤣berati ada terlalu sepihak🤣langsg ditelan mentah2 berita &amp; framingan🤭semua psti ada sebabnya 🤣,0
2023-05-06T09:19:50Z,susilo murti,"@Roni Gunawan itu kata kata normatif, bagi saya itu tidak cukup,  harus ada keberpihakan dg yg benar dengan ukuran dan standard yg bisa dipertanggungjawabkan misal  ANIS intoleran, tapi gak bisa nunjukin kapan dan dimana aktifitas itu dilakukan, ada yg bilang ada spanduk JANGAN SHOLATI dsb, pertanyaan apa yg buat ANIS ? mari kita merenung tentang SEBAB AKIBAT, seandainya AHOK gak bilang KAMU DIBOHONGI AL MAIDAH pasti gak ada spanduk itu.",0
2023-05-06T08:56:09Z,Roni Gunawan,"@susilo murti 🤣kn udh dibilang mw dikit ato banyak akan hancur lebur dengan sendirinya,biarkan mereka yg mendapatkan balasannya🤣",0
2023-05-05T15:56:42Z,B.M.S.channel,aku orang jateng tapi tidak tertarik dengan Gsnjar pranowo😂.,5
2023-05-06T05:43:13Z,backbone,Munafik,0
2023-05-06T00:02:26Z,Mawar Merah,Sak karepmu kang....!!<br>Nanti klo pak GANJAR menang km jgn tinggal di Jawa Tengah malu nt klo ada bantuan km ikut makan....!!<br>☝️☝️☝️🙈🙈🙈🤣🤣🤣,1
2023-05-05T15:56:35Z,suratno 63,hasil survey hoax...lembaga survey yh tdk.bisa dipercaya ..pembohong..,2
2023-05-05T15:56:31Z,Farel Alviano,TUKANG SURVE  DINAMA  SURVENYA DI ATAS LAGIT APA DI KEBON KOSONG,3
2023-05-05T15:56:29Z,ds1110op,"Apa gak ditambah yg disurvey. No. 4 Megawati Sukarno putri, no. 5 , Puan mahari no. 6 Abu janda. No 7.deni siregar no. 8.ade armando. 9.giring ganesha, 10.grace natali, 11. Napi Romi.. Hasil simulasi gimana  ? Orang waras akan milh abu jandan n wapresx giring",2
2023-05-05T15:56:11Z,HOT_Man Jr,Makan tu survey ...realnya nanti pada nga nga,3
2023-05-05T15:56:10Z,M Panjidinihari,Coba bahas hasil folling yg respondennya ratusan ribu..,1
2023-05-05T15:55:41Z,Roby wuarlela,Pak Ganjar...presiden RI....🇲🇨🙏,11
2023-05-05T18:44:15Z,Bapa Rohim,Nyata <br>Wong survenya <br>Paling OK,0
2023-05-05T16:03:00Z,Dawin Rotto,Mimpi di siang bolong...,0
2023-05-05T15:55:38Z,Supar Dijana,GANJAR PRAHORO NOL PRESTASI,1
2023-05-05T15:55:25Z,Ma'mun Rizal,Ter atas malu nya .... mak aku aja mas anis,2
2023-05-05T15:54:18Z,ilham gg,yohanes 15% nyolong suara dr kampret 🤣🤣🤣,0
2023-05-05T15:54:13Z,D J,gue Ganjar!!,6
2023-05-06T06:02:36Z,D J,@Rafanda 2018 egp,0
2023-05-06T01:05:58Z,Rafanda 2018,aku ora,0
2023-05-05T15:53:26Z,Wajun Sadi Uhang,PRABOWO RI.1 YESS,2
2023-05-05T15:53:16Z,eka STM45,Survei palsu,0
2023-05-05T15:53:06Z,Yem Arsyad,Saya mendukung ganjar tapi saya tdk percaya semua lembaga survei di indonesia ....katanya semua abal abal,0
2023-05-06T05:42:01Z,backbone,"Hidup itu gak boleh dipukul rata bro, krn selain ada yang gak bener pasti ada juga yg bner",0
2023-05-05T15:53:03Z,Blasius Loba Channel,Tetangga sblh psti sakit hati melihat ini.,4
2023-05-05T15:52:56Z,Lianto Lianto,LSI Paling Terpercaya<br><br>   Selain LSI Saya Cuma Tersenyum Alias ???,0
2023-05-05T15:53:53Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:52:52Z,Terang dunia,Om ganjar.. NTT SIAP DUKUNG,11
2023-05-05T15:52:47Z,Heri Doank,TAPI BOONG,0
2023-05-05T15:54:21Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:52:23Z,Rizardi Karnas,survei abal abal,3
2023-05-05T16:04:47Z,Rizardi Karnas,@Badawi Al Khatiri nanti K A L A U.....Menang.......= P A S T I ....Kalah.,0
2023-05-05T15:54:35Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:51:50Z,Ree Curties,<b>BISMILLAH GANJAR 2024 !!!</b><br><br><b>YANG SATUNYA POLITIK IDENTITAS</b><br><br><b>YANG SATUNYA LAGI UDAH KETUAAN MASUK USIA 73 TAHUN DI 2024</b>,1
2023-05-05T15:57:01Z,Hadi Noor,"Jgn pakai kata basmalah klo nonton bokep, bs dobel dosanya 😅😅😅",1
2023-05-05T15:56:09Z,Wajun Sadi Uhang,<b>Prabowo RI.1</b> ❤,1
2023-05-05T15:51:37Z,ANDREAS NOSTAL KRISTIAN HALAWA,"yang dukung pak jokowi, tolong satukan hati dukung ganjar dong",13
2023-05-05T18:37:54Z,Bapa Rohim,Gak apa &quot; <br>Silahkan pilih yg disuka <br>Tapi jgn Main hoax,1
2023-05-05T16:20:46Z,Rohima Tina,"Dulu pilih Jokowi,skrg saya sekeluarga pilih Anies",2
2023-05-05T15:51:37Z,Korib Krui,"Tetap Anis,lembaga survey cuma Utak Atik angka,tergatung yang bayar yang dimenangkan.",7
2023-05-06T11:41:21Z,mamanyatyan Busry,Yg sabar yaaaa,0
2023-05-06T07:14:34Z,Suradi Suradi,Betuuul,0
2023-05-05T15:51:24Z,Jarmad Cilok,❤❤❤❤❤ Ganjar Pranowo 👍🤟,42
2023-05-05T15:51:22Z,JAYA SATRIA,Pak Ganjar keok,3
2023-05-05T15:59:18Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:50:34Z,Android Android,mantap  pak ganjar,7
2023-05-05T15:50:22Z,Saas Juju,Yok bisa yok Ganjar Pranowo penerus legesi Pakde Jokowi.,45
2023-05-07T14:59:30Z,Karmidi Corp,"nambah hutang, dan kejebak hutang CHINA lagi dong",0
2023-05-07T12:33:36Z,Rdn Nids,@Olun Setrum <br>Petugas partai selalu terbukti MENANG 😂,0
2023-05-07T12:15:37Z,Solder Bengkong,Ntar kita disuruh bermusuhan dgn israel.. Kita damai tenang jadi gk tenang dan damai,0
2023-05-06T12:08:18Z,Olun Setrum,Petugas partai jd boneka,0
2023-05-06T09:21:06Z,𝘼𝙨𝙡𝙞 𝙣𝙙𝙚𝙨𝙤,𝘈𝘺𝘰𝘬 𝘨𝘢𝘴𝘴 𝘱𝘰𝘭𝘭 𝘎𝘢𝘯𝘫𝘢𝘳 𝘫𝘢𝘥𝘪 𝘙𝘐 1,0
2023-05-05T15:50:01Z,Lianto Lianto,Yg Bener Cuma Survai LSI,0
2023-05-05T15:59:28Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:49:01Z,Juna Edi,Beda beda hasil survei jd tidak bisa di percaya,3
2023-05-05T16:11:07Z,Roni Gunawan,Dari dulu pak Ganjar slalu teratas😅sempet merosot karna blunder pildun🤣kalo ngaku2 survey tertinggi sudah psti dihujat🤭,1
2023-05-05T15:48:58Z,Muhdi Arto,Bravo P G,2
2023-05-05T15:48:58Z,AL-FATICH CHANNEL,Saya Bukan Orang Partai dan Bukan Politikus dan juga tidak punya harapan apapun dari Capres. Tapi aku lebih Memilih Pak Anies Rasyid Baswedan. Sebagai PRESIDEN 2024 . Sebab Aku ingat Kata2 Mak Banteng . Partainya tidak butuh Suara Dari Umat islam.,3
2023-05-05T15:59:43Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:48:42Z,ABU   JADUL,LO  SURPEINYA  KEBANYAKAN  MENELAN  UANG  HARAM    IBLIS  LAKNATULLOH      SEGERA  DI   TELAN  AJAB   YANG MAHA DAHSYAT  AAMIIN,0
2023-05-05T15:59:55Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:48:29Z,Muhana 2002,"Survey abal abal, bayaran",3
2023-05-05T16:00:05Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:47:14Z,Imam Khudori,"Surpai bayaran,",3
2023-05-05T15:46:50Z,ABU   JADUL,KECURANGAN   YANG  SUPREI  INI  SEGERA  DITELAN  AJAB  BENCANA  YANG  MAHA  DAHSYAT,5
2023-05-06T07:07:24Z,ABU   JADUL,@戴小姐 <br>INI  MUBAHALAH  SELURUH  RAKYAT  INDONESIA   UNTUK  SEMUA  KOMPLOTAN   REZIM  JOKOWI  LUHUT  AHOK  PN  JAKPUS  KPU  BAWASLOU  DPR  MPR  SRIMULYANI  DENI SIREGAR  ADE ARMANDO ABU JANDA  NGABALIN   YOQUT  MAHFUD MD  HAKIM  JAKSA  JUGA YANG TERLIBAT KM 50 .  KALIAN  SEMUA PEJABAT2 CEBONG  RONGSOKAN  SEMOGA SEGERA DI TELAN AJAB  DI LAKNAT ALLOH SWT  DI HANCURKAN  SEHANCUR  HANCURNYA    DITELAN AJAB DUNIA AKHIRAT  KUN FAYAKUUN  AAMIIN,0
2023-05-05T16:04:52Z,ABU   JADUL,@戴小姐 <br>SEMOGA  SEMUA CEBONG DAN  KOMPLOTAN NYA  YANG  SELALU  MENELAN  UANG HARAM  BAYARAN  SOGOKAN  HASIL  GARONG RAJA  HUTANG   SEGERA  DIHANCURKAN  ALLOH SWT  DISERANG  PENYAKIT ANEH  7  PETURUNAN NYA  DI MUSNAHKAN  ALLOH SWT  SEHANCUR  HANCURNYA  AAMIIN,0
2023-05-05T16:00:19Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",1
2023-05-05T15:59:38Z,戴小姐,😂😂😂😂ati ati kl bencana itu yg akan menelan mu dunnn.,0
2023-05-05T15:59:36Z,Cahyo Cahyo,Kadrun kepanasan  si anis nyungsep,0
2023-05-05T15:46:34Z,Imam Al gazali,Mantap GANJAR,6
2023-05-05T15:46:22Z,Thomas Jefferson Tarigan,Kok surveinya tiap hari beda2..  hebat ya kakek Sugiono..,6
2023-05-06T12:45:47Z,Heri Alfaridzi,Bohong terus,0
2023-05-06T02:19:02Z,Yuliana 15,​@Ubai Dillah jongosnya Anies Yaman ini menangis drun Kadrun 😅😅,0
2023-05-05T22:09:55Z,Sawo Matang,​@Ubai Dillah😂😂😂😂😂 bener bro aku pun katawa... tapi kenapa ya klu Anis wan abut kadal gurun tidak kuat mesan ya.knp ya ada apa dgn kelebihan byar....,1
2023-05-05T19:00:31Z,Ubai Dillah,Survainya tergantung yg bayar dan pesanan 😢,2
2023-05-05T18:36:14Z,Bapa Rohim,Yg survenya yg konsisten <br>Capres dr yaman <br>Konsisten gak naik &quot;,2
2023-05-05T15:45:51Z,Imam Al gazali,MANTAP,3
2023-05-05T15:45:11Z,Dawin Rotto,"Di survei ganjar selalu tinggi, tp klo blusukan ganjar dicuekin warga",7
2023-05-06T03:51:35Z,Dawin Rotto,@Zaky Zaky modal cengar cengir pencitraan kiri kanan mau jadi presiden...ya ampun mimpi di siang bolong,0
2023-05-06T03:50:01Z,Dawin Rotto,@Zaky Zaky itu fakta...,0
2023-05-06T03:09:15Z,Zaky Zaky,"​​@Dawin Rotto Iri bilang drunn modal ngibul ingin jdi presiden,ya ampun🥵🥵",1
2023-05-05T23:53:19Z,Mawar Merah,Yg dicuwekin ke Pasar kemarin bukannya ANUS....?? ☝️☝️🙈🙈<br>Malah jangkrik2 yg menyabut....!!<br>☝️☝️☝️🤣🤣🤣,1
2023-05-05T16:20:11Z,Luna Queen,Wkekwkek.....jadi ingat pas wan abud bin sumur resapan dtang k surabaya...sok sokan berjalan d gang...ehhh...warga pda gk gubris 🤣🤣🤣,3
2023-05-05T15:45:04Z,DREAM Football,Suvei taek,0
2023-05-05T16:00:56Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:44:50Z,Bapak Exel,Aminn ganjarku 2024 presidenku,0
2023-05-05T15:44:45Z,Aries Tampubolon,Ganjar akan kalah jika pak Jokowi masih bermain abu²...,1
2023-05-05T16:01:07Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",1
2023-05-05T15:44:07Z,Arya Bima,Di kampung ku gak ada calon kepala desa cocok buat yg  nmr 3...,3
2023-05-05T15:43:59Z,Rangga Gupita,Sudahlah. Rakyat sdh paham apa di balik survey ini,3
2023-05-05T16:01:17Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:57:37Z,Mahmad Mahmad,Survey kgak bener niee,0
2023-05-05T15:43:58Z,ornkqytlfdx,Ow charta politica yg dulu di survey pilgub dki jkt selalu mengunggulkan ahok.. dan anies selalu di posisi ketiga.. ternyata duaarr survey nya salah total😂😂,4
2023-05-05T16:19:29Z,Roni Gunawan,@ornkqytlfdx itu jawaban buat anda🤣🤭mw digembok mw diiket😅tapi menang 2x kn?🤣🤣🤣🤭,0
2023-05-05T16:04:41Z,ornkqytlfdx,@Badawi Al Khatiri yg penting menang tanpa kardus digembok.. 🤣🤣🤦🤦,0
2023-05-05T16:04:25Z,ornkqytlfdx,@Roni Gunawan tapi menang kan??,0
2023-05-05T16:04:11Z,ornkqytlfdx,@Duta Satu yg penting menang.. daripada kemenangan dari kardus digembok??🤣🤣,0
2023-05-05T16:01:38Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",0
2023-05-05T15:43:51Z,Fauzan Ramon,"Wong jateng sdri ganjar kalah,surve slalu di atas Aneh ,,  apalagi jatim,jabar justru saya prediksi Anis menang     surve opo ae iku ,,,!!",4
2023-05-05T16:05:27Z,Uswatun Khasanah,Ngertimu opo to dul dul... madang sik ben waras...😃,0
2023-05-05T16:01:50Z,Badawi Al Khatiri,"Nanti kalau ganjar menang dan pdip hatrick lagi, dituduh curang lagi, fitnah dan hoax lagi, berkata dan berdoa buruk lagi, nyalahin Tuhan lagi, gak percaya takdir Allah SWT lagi, sampe kiamat gitu aja terus kadrun yaman kelakuannya gak tobat2.. Wkwkwkwk... Cuakkss",1
2023-05-05T15:43:28Z,Ikbal maulidin Ikbal,Lah waktu di SCTV menayangkan hasil survei Prabowo paling Kokok kenapa sekarang jadi kebalik ya😂,2
2023-05-06T07:30:56Z,Roni Gunawan,@Ikbal maulidin Ikbal kadrun🤣,0
2023-05-06T05:56:43Z,Ikbal maulidin Ikbal,@Roni Gunawan bibit kadrun mulai muncul🤣,0
2023-05-06T05:53:06Z,backbone,Itu khan survey gak lama setelah ganjar diekspos menolak pildun u20 namun setelah ganjar mengklarifikasi dan sudah dicalonkan jd presiden dr pdi perjuangan maka awal bulan ini adalah itu hasilnya yg disurvey,0
2023-05-06T03:04:46Z,Roni Gunawan,@Ikbal maulidin Ikbal 🤣🤣ya jelas kalah🤭 tapi lawan pak Jokowi ga pernah menang🤣🤭tau kan arah dukungan para pendukung pak Jokowi kmn😅🤭,0
2023-05-06T01:46:39Z,Ikbal maulidin Ikbal,@Roni Gunawan head to head ganjar tetap kalah karena pak Prabowo jauh berpengalaman di bidang politik,0
2023-05-05T15:43:28Z,Cah Ijen,GANJAR Insya Allah ditakdirkan jd presiden 2024.,24
